CustomerID,Gender,Age,AnnualIncome,SpendingScore,VisitFrequency,AvgPurchaseValue,SatisfactionScore,ComplaintsCount,LoyaltyPoints,CustomerSegment,ChurnRisk
5272,Female,45.0,59.0,,5.0,2581.09,7.2,1,2581.0,Regular Customer,Medium
2374,Male,64.0,79.0,65.0,8.0,3139.04,8.3,0,5022.0,Potential Loyalist,Low
4694,Male,45.0,57.0,64.0,10.0,2928.39,5.9,0,5857.0,Regular Customer,Medium
9880,FEMALE,36.0,48.0,27.0,2.0,1790.86,2.2,3,716.0,At-Risk Customer,High
8371,FEMALE,19.0,45.0,16.0,0.0,1440.67,1.0,2,0.0,At-Risk Customer,High
7320,Female,52.0,30.0,24.0,,1337.23,5.7,2,535.0,Budget Shopper,Medium
4369,Male,42.0,61.0,67.0,9.0,3037.46,7.2,1,5467.0,Regular Customer,Medium
6786,Female,36.0,33.0,28.0,3.0,1292.2,4.6,1,775.0,Budget Shopper,Medium
7402,Female,21.0,44.0,27.0,5.0,1634.3,5.5,0,1634.0,Budget Shopper,Medium
1140,Male,30.0,116.0,84.0,15.0,4546.02,9.1,1,10000.0,Premium Customer,Low
7632,Female,32.0,40.0,21.0,1.0,1092.61,5.4,1,219.0,Budget Shopper,Medium
2232,F,28.0,95.0,78.0,11.0,4029.02,7.6,3,8864.0,Potential Loyalist,Low
2165,Female,38.0,80.0,78.0,13.0,3553.81,7.8,2,9240.0,Potential Loyalist,Low
5218,Male,47.0,,63.0,9.0,2562.54,8.0,0,4613.0,Regular Customer,Medium
9445,Male,49.0,67.0,18.0,0.0,1615.8,3.8,1,0.0,At-Risk Customer,High
9238,Female,22.0,57.0,20.0,0.0,1539.15,4.1,2,0.0,At-Risk Customer,High
4562,Female,,48.0,59.0,,2419.81,6.1,0,2420.0,Regular Customer,Medium
1571,Female,38.0,116.0,84.0,14.0,4603.84,9.4,1,10000.0,Premium Customer,Low
173,Male,32.0,109.0,83.0,14.0,4643.03,9.2,0,10000.0,Premium Customer,Low
7164,Female,36.0,27.0,30.0,4.0,1171.23,2.9,0,937.0,Budget Shopper,Medium
2088,Female,46.0,74.0,68.0,8.0,3317.37,8.7,2,5308.0,Potential Loyalist,Low
4668,female,37.0,53.0,49.0,10.0,2285.54,5.8,1,4571.0,Regular Customer,Medium
4566,Female,22.0,63.0,65.0,8.0,2744.94,7.4,0,4392.0,Regular Customer,Medium
7090,Female,51.0,700.0,18.0,3.0,720.34,4.9,1,432.0,Budget Shopper,Medium
6570,Female,43.0,34.0,22.0,3.0,749.55,6.0,1,450.0,Budget Shopper,Medium
4784,Female,34.0,61.0,61.0,1.0,2961.85,5.9,2,592.0,Regular Customer,Medium
2685,Female,21.0,86.0,78.0,12.0,3445.37,7.6,1,8269.0,Potential Loyalist,Low
1833,Female,25.0,118.0,90.0,10.0,5000.0,9.6,2,10000.0,Premium Customer,Low
8547,Male,41.0,70.0,12.0,1.0,1850.31,5.6,4,370.0,At-Risk Customer,High
5066,Male,39.0,55.0,63.0,8.0,2991.35,6.4,0,4786.0,Regular Customer,Medium
9131,Male,57.0,59.0,7.0,1.0,1373.86,3.0,4,275.0,At-Risk Customer,High
9356,Female,61.0,40.0,10.0,1.0,1386.08,2.9,2,277.0,At-Risk Customer,High
4413,male,18.0,66.0,51.0,8.0,2899.64,6.9,0,4639.0,Regular Customer,Medium
7208,Female,51.0,,20.0,,1058.86,6.6,0,424.0,Budget Shopper,Medium
9891,Male,45.0,49.0,16.0,0.0,1657.05,1.8,3,0.0,At-Risk Customer,High
835,Female,18.0,110.0,84.0,15.0,4348.49,9.1,0,10000.0,Premium Customer,Low
6822,Female,48.0,33.0,25.0,4.0,1041.26,5.1,0,,Budget Shopper,Medium
3782,Male,50.0,79.0,77.0,10.0,3566.75,7.4,1,7134.0,Potential Loyalist,Low
9013,Female,49.0,43.0,10.0,2.0,732.14,2.1,7,293.0,At-Risk Customer,High
7500,Male,46.0,31.0,28.0,2.0,1366.73,4.3,1,547.0,Budget Shopper,Medium
3425,Female,53.0,65.0,74.0,9.0,3325.3,9.0,0,5986.0,Potential Loyalist,Low
66,Male,30.0,121.0,82.0,14.0,4277.91,9.4,0,10000.0,Premium Customer,Low
2964,Female,36.0,82.0,70.0,11.0,3312.73,7.7,1,7288.0,Potential Loyalist,Low
5670,Male,36.0,,59.0,7.0,2531.66,8.5,2,3544.0,Regular Customer,Medium
8963,Male,61.0,58.0,20.0,1.0,1869.04,1.8,1,374.0,At-Risk Customer,High
355,Female,43.0,110.0,91.0,15.0,4288.08,9.6,0,10000.0,Premium Customer,Low
8172,Female,49.0,42.0,9.0,1.0,852.58,2.1,0,171.0,At-Risk Customer,High
4031,Female,47.0,54.0,49.0,6.0,2445.04,7.6,0,2934.0,Regular Customer,Medium
8535,Male,43.0,35.0,10.0,2.0,864.05,3.8,5,346.0,At-Risk Customer,High
3652,Male,22.0,87.0,80.0,10.0,3876.54,8.1,1,7753.0,Potential Loyalist,Low
6740,Male,42.0,25.0,34.0,3.0,1275.73,6.4,1,765.0,Budget Shopper,Medium
3298,Female,46.0,89.0,76.0,12.0,3728.31,8.8,1,8948.0,Potential Loyalist,Low
4128,Male,53.0,42.0,52.0,11.0,2160.36,6.5,1,4753.0,Regular Customer,Medium
8044,Male,46.0,41.0,22.0,0.0,1041.23,4.4,1,0.0,At-Risk Customer,High
4768,Female,52.0,68.0,61.0,6.0,3096.05,7.6,1,3715.0,Regular Customer,Medium
473,Male,54.0,98.0,81.0,11.0,4079.17,9.7,1,8974.0,Premium Customer,Low
3762,Male,30.0,77.0,66.0,13.0,3344.98,9.3,0,8697.0,Potential Loyalist,Low
8618,Male,22.0,55.0,23.0,0.0,1708.42,2.7,3,0.0,At-Risk Customer,High
3567,Female,35.0,85.0,75.0,10.0,3558.8,8.6,1,7118.0,Potential Loyalist,Low
2761,Female,36.0,,78.0,8.0,3722.08,6.9,0,5955.0,Potential Loyalist,Low
869,Female,40.0,115.0,88.0,17.0,4647.14,8.9,0,10000.0,Premium Customer,Low
9383,Female,54.0,34.0,21.0,2.0,1437.28,2.9,2,575.0,At-Risk Customer,High
8689,Male,25.0,48.0,16.0,2.0,1543.54,3.7,2,617.0,At-Risk Customer,High
4053,Female,53.0,53.0,59.0,11.0,2517.62,7.2,0,5539.0,Regular Customer,Medium
6131,Male,32.0,20.0,24.0,3.0,1235.1,6.0,2,,Budget Shopper,Medium
3245,Male,24.0,84.0,74.0,11.0,3515.02,9.0,2,7733.0,Potential Loyalist,Low
4843,Female,38.0,46.0,55.0,7.0,2352.54,7.7,0,3294.0,Regular Customer,Medium
9331,Male,41.0,46.0,17.0,0.0,1310.69,1.8,3,0.0,At-Risk Customer,High
5641,Male,30.0,39.0,43.0,7.0,1923.41,4.6,0,2693.0,Regular Customer,Medium
5781,Female,32.0,62.0,51.0,,2931.85,7.8,1,4691.0,Regular Customer,Medium
8541,Female,48.0,67.0,7.0,0.0,1449.57,3.6,1,0.0,At-Risk Customer,High
1076,Female,39.0,106.0,94.0,14.0,4282.52,8.9,1,10000.0,Premium Customer,Low
2958,Female,45.0,84.0,67.0,8.0,3835.22,8.0,2,6136.0,Potential Loyalist,Low
6753,Male,49.0,37.0,28.0,4.0,1576.83,4.8,2,1261.0,Budget Shopper,Medium
8658,Female,28.0,55.0,9.0,0.0,1480.43,2.0,1,0.0,At-Risk Customer,High
7273,Female,55.0,26.0,27.0,3.0,1092.44,5.3,0,655.0,Budget Shopper,Medium
4760,FEMALE,38.0,70.0,52.0,9.0,2841.39,6.3,0,5115.0,Regular Customer,Medium
4863,Female,20.0,57.0,52.0,9.0,2607.52,8.7,3,4694.0,Regular Customer,Medium
7026,Male,20.0,34.0,26.0,3.0,1219.49,4.1,0,732.0,Budget Shopper,Medium
7648,Female,32.0,33.0,33.0,4.0,1276.33,4.3,1,1021.0,Budget Shopper,Medium
7162,Female,25.0,37.0,32.0,3.0,1634.31,5.5,1,981.0,Budget Shopper,Medium
74,Female,36.0,123.0,86.0,13.0,4464.82,9.3,0,10000.0,Premium Customer,Low
4902,Male,34.0,56.0,56.0,10.0,2628.17,7.8,0,5256.0,Regular Customer,Medium
4376,Female,28.0,58.0,47.0,7.0,2228.04,6.4,0,3119.0,Regular Customer,Medium
6699,Female,24.0,36.0,40.0,2.0,1576.63,5.6,0,631.0,Budget Shopper,Medium
9806,Male,42.0,39.0,12.0,1.0,1374.35,1.7,2,,At-Risk Customer,High
1102,Female,44.0,87.0,89.0,16.0,3967.93,8.3,1,10000.0,Premium Customer,Low
9538,Female,47.0,43.0,8.0,1.0,979.58,3.7,2,196.0,At-Risk Customer,High
7656,Female,38.0,33.0,28.0,2.0,1188.32,5.4,2,475.0,Budget Shopper,Medium
5236,Male,41.0,61.0,58.0,6.0,2642.66,7.8,1,3171.0,Regular Customer,Medium
5166,Male,44.0,60.0,59.0,,2663.15,6.5,3,2131.0,Regular Customer,Medium
119,Female,33.0,119.0,72.0,14.0,4380.96,8.4,0,10000.0,Premium Customer,Low
2023,Female,18.0,81.0,60.0,8.0,3345.06,7.4,0,5352.0,Potential Loyalist,Low
9886,Female,37.0,37.0,14.0,1.0,1246.59,3.4,4,249.0,At-Risk Customer,High
2639,Female,24.0,96.0,54.0,11.0,3379.48,6.9,0,7435.0,Potential Loyalist,Low
2035,Female,26.0,91.0,70.0,13.0,3685.41,6.6,0,9582.0,Potential Loyalist,Low
2565,Female,36.0,97.0,65.0,11.0,3717.63,7.9,2,8179.0,Potential Loyalist,Low
8666,Female,42.0,71.0,17.0,1.0,1766.7,3.2,2,353.0,At-Risk Customer,High
3544,Female,38.0,93.0,80.0,10.0,4275.63,7.7,0,8551.0,Potential Loyalist,Low
1220,Male,24.0,127.0,89.0,19.0,4897.6,9.7,3,10000.0,Premium Customer,Low
9715,Male,21.0,59.0,13.0,1.0,1451.32,4.8,7,290.0,At-Risk Customer,High
6712,Male,40.0,27.0,31.0,4.0,1256.99,5.4,1,1006.0,Budget Shopper,Medium
2904,Female,29.0,85.0,62.0,10.0,3173.29,8.9,1,6347.0,Potential Loyalist,Low
3027,Male,41.0,82.0,61.0,12.0,2934.18,6.1,1,7042.0,Potential Loyalist,Low
2511,Male,55.0,87.0,61.0,13.0,3010.98,7.9,0,7829.0,Potential Loyalist,Low
4202,Female,31.0,59.0,50.0,10.0,2711.83,6.5,1,5424.0,Regular Customer,Medium
3208,Female,38.0,87.0,81.0,10.0,3759.21,9.1,0,,Potential Loyalist,Low
4490,Female,53.0,68.0,53.0,8.0,3007.97,8.2,1,4813.0,Regular Customer,Medium
2756,Male,27.0,78.0,70.0,10.0,3495.23,9.2,2,6990.0,Potential Loyalist,Low
8890,Male,29.0,68.0,9.0,,1603.33,2.3,1,321.0,At-Risk Customer,High
178,Male,42.0,122.0,86.0,14.0,4527.48,8.7,1,10000.0,Premium Customer,Low
1644,MALE,54.0,114.0,85.0,14.0,4522.37,9.0,4,10000.0,Premium Customer,Low
9293,Male,39.0,33.0,14.0,2.0,836.13,4.0,2,334.0,At-Risk Customer,High
3519,Male,41.0,97.0,60.0,11.0,3545.22,8.3,1,7799.0,Potential Loyalist,Low
1375,Female,43.0,122.0,77.0,16.0,4211.17,9.0,2,10000.0,Premium Customer,Low
1721,Female,33.0,,90.0,16.0,4348.07,8.3,0,10000.0,Premium Customer,Low
3996,Male,30.0,94.0,72.0,7.0,3558.27,7.8,1,4982.0,Potential Loyalist,Low
3689,Female,36.0,88.0,71.0,8.0,3564.45,7.4,1,5703.0,Potential Loyalist,Low
2265,Male,36.0,89.0,62.0,5.0,3399.7,7.5,1,3400.0,Potential Loyalist,Low
88,Male,39.0,113.0,84.0,16.0,4317.97,8.2,0,10000.0,Premium Customer,Low
2849,Female,36.0,90.0,68.0,12.0,3352.67,7.7,1,8046.0,Potential Loyalist,Low
8688,Female,26.0,700.0,15.0,1.0,900.4,2.5,2,180.0,At-Risk Customer,High
404,Female,42.0,110.0,84.0,14.0,4183.33,8.8,1,10000.0,Premium Customer,Low
9901,Female,35.0,49.0,13.0,0.0,1231.04,4.1,5,0.0,At-Risk Customer,High
4078,Male,60.0,58.0,50.0,7.0,2116.02,7.8,2,2962.0,Regular Customer,Medium
6836,Male,55.0,36.0,33.0,3.0,1582.83,5.0,2,950.0,Budget Shopper,Medium
6538,Female,28.0,38.0,19.0,4.0,1082.77,4.4,2,866.0,Budget Shopper,Medium
2457,Female,36.0,62.0,55.0,11.0,2768.69,7.8,0,6091.0,Potential Loyalist,Low
2752,Male,36.0,85.0,66.0,7.0,3366.81,7.5,5,4714.0,Potential Loyalist,Low
2215,female,18.0,81.0,66.0,9.0,3051.67,7.9,2,5493.0,Potential Loyalist,Low
1028,Male,33.0,111.0,87.0,15.0,4705.99,8.5,1,10000.0,Premium Customer,Low
9704,Female,30.0,50.0,19.0,2.0,1641.27,1.8,3,657.0,At-Risk Customer,High
1422,Male,24.0,119.0,85.0,19.0,4598.29,9.5,2,10000.0,Premium Customer,Low
2437,Male,26.0,85.0,66.0,10.0,3162.75,7.3,1,6326.0,Potential Loyalist,Low
4278,Male,56.0,71.0,54.0,,2643.36,8.5,0,2643.0,Regular Customer,Medium
9610,Male,40.0,56.0,18.0,1.0,1613.03,2.3,5,323.0,At-Risk Customer,High
1279,Male,29.0,112.0,85.0,14.0,4607.98,8.4,0,10000.0,Premium Customer,Low
6221,Female,49.0,44.0,25.0,2.0,1568.74,4.9,0,627.0,Budget Shopper,Medium
4908,Male,47.0,52.0,58.0,9.0,2291.46,6.3,2,4125.0,Regular Customer,Medium
5065,Male,56.0,46.0,63.0,6.0,2566.47,6.2,0,3080.0,Regular Customer,Medium
1979,Male,41.0,104.0,88.0,14.0,3965.33,8.7,2,10000.0,Premium Customer,Low
1062,Male,51.0,87.0,83.0,15.0,3813.72,9.6,0,10000.0,Premium Customer,Low
5015,Male,24.0,58.0,57.0,8.0,2840.76,7.4,2,4545.0,Regular Customer,Medium
4536,Male,26.0,64.0,49.0,7.0,2348.78,5.7,1,,Regular Customer,Medium
6994,Male,35.0,25.0,18.0,3.0,700.99,5.1,1,421.0,Budget Shopper,Medium
9254,Male,55.0,26.0,17.0,3.0,670.0,1.2,5,402.0,At-Risk Customer,High
1503,Male,40.0,103.0,85.0,13.0,3876.08,9.1,1,10000.0,Premium Customer,Low
8569,Male,39.0,57.0,15.0,2.0,1383.18,4.5,3,553.0,At-Risk Customer,High
9315,FEMALE,52.0,40.0,21.0,2.0,1587.35,4.0,2,635.0,At-Risk Customer,High
8837,Male,44.0,49.0,19.0,1.0,1359.84,3.8,3,272.0,At-Risk Customer,High
8921,Female,18.0,51.0,14.0,0.0,1063.51,2.8,5,0.0,At-Risk Customer,High
4919,Male,37.0,59.0,54.0,8.0,2446.55,5.8,1,3914.0,Regular Customer,Medium
679,Female,48.0,117.0,85.0,13.0,4407.02,9.4,0,10000.0,Premium Customer,Low
5077,Female,43.0,63.0,56.0,8.0,2537.14,7.1,1,4059.0,Regular Customer,Medium
8065,Female,39.0,37.0,11.0,0.0,1139.08,2.3,4,0.0,At-Risk Customer,High
7569,Male,36.0,32.0,19.0,3.0,1264.69,3.8,2,759.0,Budget Shopper,Medium
103,Male,54.0,107.0,81.0,14.0,4439.55,9.3,0,10000.0,Premium Customer,Low
958,Male,51.0,114.0,84.0,,4402.55,8.4,2,10000.0,Premium Customer,Low
8557,Male,40.0,34.0,11.0,0.0,497.19,3.6,2,0.0,At-Risk Customer,High
3786,Male,36.0,88.0,71.0,10.0,3472.95,8.1,1,6946.0,Potential Loyalist,Low
9631,Female,68.0,42.0,10.0,1.0,1158.81,2.5,2,232.0,At-Risk Customer,High
7174,Male,150.0,31.0,28.0,1.0,1244.95,5.8,1,249.0,Budget Shopper,Medium
4044,Female,23.0,61.0,67.0,5.0,3192.6,6.0,1,3193.0,Regular Customer,Medium
2649,Male,27.0,94.0,71.0,10.0,3738.19,7.9,0,7476.0,Potential Loyalist,Low
6001,Female,29.0,33.0,26.0,4.0,1548.92,7.3,0,1239.0,Budget Shopper,Medium
7928,Male,150.0,27.0,25.0,1.0,1056.21,3.7,1,211.0,Budget Shopper,Medium
2827,Male,18.0,87.0,73.0,10.0,3422.96,7.7,4,6846.0,Potential Loyalist,Low
4095,Male,40.0,66.0,64.0,7.0,2893.92,7.8,0,4051.0,Regular Customer,Medium
7775,Male,41.0,19.0,,2.0,538.78,6.2,1,216.0,Budget Shopper,Medium
9259,Female,18.0,59.0,11.0,0.0,1380.85,1.9,1,0.0,At-Risk Customer,High
8114,Male,44.0,37.0,13.0,1.0,1148.07,3.1,3,230.0,At-Risk Customer,High
4773,Female,30.0,62.0,53.0,6.0,2267.59,8.1,0,2721.0,Regular Customer,Medium
1948,Male,52.0,110.0,87.0,16.0,4366.7,9.0,0,10000.0,Premium Customer,Low
6110,Male,39.0,23.0,18.0,2.0,1037.2,5.3,1,415.0,Budget Shopper,Medium
2300,Female,34.0,90.0,76.0,12.0,3900.58,8.4,1,9361.0,Potential Loyalist,Low
7845,Female,39.0,25.0,17.0,4.0,690.79,3.8,1,553.0,Budget Shopper,Medium
4383,Male,53.0,61.0,58.0,5.0,2465.08,6.5,0,2465.0,Regular Customer,Medium
5426,Female,45.0,60.0,48.0,8.0,2622.61,4.8,2,4196.0,Regular Customer,Medium
6772,Female,52.0,41.0,35.0,6.0,1712.0,5.6,0,2054.0,Budget Shopper,Medium
8579,Male,42.0,63.0,13.0,1.0,1700.57,3.0,5,340.0,At-Risk Customer,High
4292,Female,70.0,56.0,53.0,,2476.25,6.7,0,990.0,Regular Customer,Medium
529,Male,37.0,112.0,95.0,16.0,4426.26,9.5,2,10000.0,Premium Customer,Low
1234,Female,35.0,131.0,95.0,17.0,4897.56,9.4,0,10000.0,Premium Customer,Low
780,Male,18.0,115.0,87.0,16.0,4377.49,10.0,1,10000.0,Premium Customer,Low
5860,Male,-5.0,54.0,70.0,7.0,2572.96,6.3,1,3602.0,Regular Customer,Medium
3060,Male,34.0,85.0,69.0,10.0,3451.05,8.5,0,6902.0,Potential Loyalist,Low
8588,Male,37.0,61.0,20.0,2.0,1803.64,2.3,2,721.0,At-Risk Customer,High
1861,Female,53.0,109.0,83.0,18.0,4458.72,8.6,1,10000.0,Premium Customer,Low
8439,Male,40.0,46.0,21.0,1.0,1733.34,4.4,4,347.0,At-Risk Customer,High
7404,Female,170.0,34.0,22.0,3.0,1309.79,4.6,1,786.0,Budget Shopper,Medium
4640,Male,41.0,52.0,54.0,7.0,2393.09,6.9,1,3350.0,Regular Customer,Medium
4251,Female,18.0,51.0,46.0,8.0,2376.56,7.4,3,3802.0,Regular Customer,Medium
1993,Female,26.0,120.0,75.0,15.0,4432.7,9.4,1,10000.0,Premium Customer,Low
7380,Male,29.0,34.0,28.0,3.0,1063.85,5.9,0,638.0,Budget Shopper,Medium
7306,Male,41.0,33.0,29.0,1.0,1291.48,5.5,2,258.0,Budget Shopper,Medium
5304,Female,45.0,57.0,54.0,7.0,2408.22,7.0,0,3372.0,Regular Customer,Medium
8193,Female,34.0,700.0,16.0,1.0,1352.25,2.3,1,270.0,At-Risk Customer,High
7448,female,70.0,36.0,23.0,4.0,1175.5,6.2,0,940.0,Budget Shopper,Medium
2472,Female,56.0,88.0,73.0,10.0,3590.75,7.5,0,7182.0,Potential Loyalist,Low
7198,Female,33.0,20.0,24.0,3.0,1227.71,5.5,0,737.0,Budget Shopper,Medium
5313,Female,39.0,68.0,48.0,11.0,2573.29,7.5,1,5661.0,Regular Customer,Medium
9036,Male,29.0,50.0,15.0,1.0,1504.81,2.4,1,301.0,At-Risk Customer,High
1397,Female,41.0,99.0,88.0,16.0,4242.62,9.3,1,10000.0,Premium Customer,Low
4003,Female,43.0,59.0,62.0,8.0,3138.42,6.4,2,5021.0,Regular Customer,Medium
5372,Male,34.0,51.0,50.0,8.0,2358.46,6.7,1,3774.0,Regular Customer,Medium
3236,Female,40.0,76.0,74.0,10.0,3216.08,7.9,1,6432.0,Potential Loyalist,Low
1043,Male,36.0,119.0,82.0,14.0,4448.84,8.5,3,10000.0,Premium Customer,Low
3299,Male,20.0,90.0,75.0,9.0,3584.46,7.4,1,6452.0,Potential Loyalist,Low
7257,Male,40.0,34.0,12.0,5.0,1015.3,5.5,1,1015.0,Budget Shopper,Medium
258,Female,55.0,104.0,83.0,13.0,4118.87,8.4,0,10000.0,Premium Customer,Low
7287,Female,52.0,29.0,24.0,3.0,1328.4,5.6,0,797.0,Budget Shopper,Medium
8617,Male,33.0,46.0,22.0,,1391.64,4.1,3,0.0,At-Risk Customer,High
7817,Female,50.0,34.0,23.0,4.0,1237.0,6.2,0,990.0,Budget Shopper,Medium
5844,Male,40.0,50.0,56.0,8.0,2334.43,7.9,1,3735.0,Regular Customer,Medium
2090,Male,24.0,90.0,65.0,12.0,3316.26,7.7,0,7959.0,Potential Loyalist,Low
7703,Male,48.0,32.0,24.0,5.0,1047.81,3.4,0,1048.0,Budget Shopper,Medium
504,Male,43.0,115.0,82.0,17.0,4655.43,8.8,1,10000.0,Premium Customer,Low
5266,Male,41.0,,44.0,3.0,2463.96,6.2,1,1478.0,Regular Customer,Medium
8815,Female,44.0,43.0,12.0,1.0,1053.73,4.5,3,211.0,At-Risk Customer,High
1346,Female,58.0,98.0,,13.0,4441.69,8.8,1,10000.0,Premium Customer,Low
8456,Male,46.0,47.0,8.0,1.0,969.87,2.8,2,194.0,At-Risk Customer,High
5047,Female,49.0,67.0,56.0,7.0,2634.87,7.0,1,3689.0,Regular Customer,Medium
2249,Male,29.0,93.0,63.0,9.0,3297.89,8.6,1,5936.0,Potential Loyalist,Low
4982,Female,45.0,56.0,64.0,8.0,2793.94,6.8,0,4470.0,Regular Customer,Medium
373,Female,25.0,122.0,86.0,18.0,4598.63,8.7,2,10000.0,Premium Customer,Low
8455,Female,43.0,,4.0,0.0,1119.17,3.1,2,0.0,At-Risk Customer,High
3371,Male,44.0,100.0,75.0,10.0,4005.55,7.4,1,8011.0,Potential Loyalist,Low
2007,Male,53.0,75.0,76.0,10.0,3466.62,8.0,2,6933.0,Potential Loyalist,Low
3657,Male,52.0,93.0,70.0,9.0,3446.62,8.2,3,6204.0,Potential Loyalist,Low
8328,Female,28.0,64.0,19.0,0.0,1939.11,3.9,6,0.0,At-Risk Customer,High
7522,Female,51.0,32.0,25.0,3.0,1713.19,5.0,3,,Budget Shopper,Medium
4002,Female,40.0,73.0,58.0,10.0,2904.39,5.9,0,5809.0,Regular Customer,Medium
6073,Female,46.0,27.0,11.0,4.0,648.12,4.2,1,518.0,Budget Shopper,Medium
8737,Male,57.0,52.0,12.0,0.0,1083.97,2.6,1,0.0,At-Risk Customer,High
998,Male,70.0,115.0,79.0,16.0,4211.2,8.9,1,10000.0,Premium Customer,Low
8180,Male,54.0,51.0,23.0,2.0,1596.02,2.9,2,638.0,At-Risk Customer,High
3291,Female,35.0,84.0,72.0,10.0,3617.18,7.7,1,7234.0,Potential Loyalist,Low
1177,Female,22.0,500.0,78.0,14.0,3702.04,8.6,2,10000.0,Premium Customer,Low
552,Male,48.0,109.0,76.0,16.0,3778.28,9.5,0,10000.0,Premium Customer,Low
745,Male,57.0,114.0,72.0,17.0,4151.9,9.5,0,10000.0,Premium Customer,Low
7224,Male,33.0,32.0,27.0,1.0,1135.51,5.8,2,227.0,Budget Shopper,Medium
4555,Female,43.0,63.0,59.0,7.0,2692.41,7.3,2,3769.0,Regular Customer,Medium
2860,Male,54.0,86.0,72.0,7.0,3427.83,9.0,1,4799.0,Potential Loyalist,Low
8821,Male,22.0,53.0,14.0,4.0,1550.51,3.8,2,1240.0,At-Risk Customer,High
3460,Female,61.0,69.0,75.0,10.0,3109.67,7.7,2,6219.0,Potential Loyalist,Low
2725,Female,28.0,89.0,63.0,8.0,3571.19,8.2,0,,Potential Loyalist,Low
6848,Female,24.0,30.0,29.0,3.0,1453.42,5.6,2,872.0,Budget Shopper,Medium
7616,Male,29.0,28.0,25.0,4.0,1076.17,5.6,0,861.0,Budget Shopper,Medium
7548,Male,39.0,27.0,30.0,3.0,1054.81,4.7,0,633.0,Budget Shopper,Medium
9175,Male,30.0,29.0,13.0,3.0,875.47,3.3,1,,At-Risk Customer,High
6394,Female,68.0,38.0,,3.0,1479.21,6.0,1,888.0,Budget Shopper,Medium
5359,Male,41.0,54.0,51.0,7.0,1927.11,5.8,2,2698.0,Regular Customer,Medium
9489,Male,48.0,62.0,13.0,,1662.34,1.1,3,332.0,At-Risk Customer,High
2969,Female,29.0,84.0,66.0,10.0,3603.17,9.7,6,,Potential Loyalist,Low
694,Female,44.0,115.0,84.0,16.0,4240.23,9.0,3,10000.0,Premium Customer,Low
2534,MALE,36.0,90.0,70.0,9.0,3718.15,8.0,1,6693.0,Potential Loyalist,Low
6400,Male,34.0,31.0,18.0,4.0,964.53,2.5,0,772.0,Budget Shopper,Medium
983,Male,41.0,102.0,89.0,12.0,4268.59,8.9,1,10000.0,Premium Customer,Low
5365,Male,23.0,52.0,50.0,8.0,2200.92,6.8,0,3521.0,Regular Customer,Medium
80,Male,34.0,94.0,83.0,18.0,3806.05,8.7,0,10000.0,Premium Customer,Low
4054,Female,41.0,59.0,53.0,8.0,2391.21,6.8,0,3826.0,Regular Customer,Medium
6259,Female,48.0,33.0,12.0,5.0,1038.78,4.8,1,1039.0,Budget Shopper,Medium
9577,Female,40.0,52.0,15.0,2.0,1474.07,3.0,3,,At-Risk Customer,High
9026,MALE,62.0,38.0,21.0,1.0,1500.62,3.9,2,300.0,At-Risk Customer,High
3108,Male,29.0,89.0,67.0,12.0,3293.55,8.0,0,7905.0,Potential Loyalist,Low
3602,F,56.0,101.0,76.0,11.0,3814.7,9.4,0,8392.0,Potential Loyalist,Low
6074,Female,22.0,31.0,33.0,5.0,1188.77,3.1,1,1189.0,Budget Shopper,Medium
8127,Male,34.0,55.0,16.0,1.0,1388.28,1.0,2,278.0,At-Risk Customer,High
2143,Male,70.0,96.0,68.0,11.0,3699.42,8.7,1,8139.0,Potential Loyalist,Low
6311,Female,44.0,,14.0,3.0,900.88,5.7,1,541.0,Budget Shopper,Medium
2269,Male,38.0,87.0,66.0,8.0,3510.98,8.7,0,5618.0,Potential Loyalist,Low
446,Female,29.0,115.0,86.0,10.0,4658.76,8.9,1,9318.0,Premium Customer,Low
4884,Female,35.0,72.0,63.0,7.0,3411.2,7.6,1,4776.0,Regular Customer,Medium
4467,Male,34.0,70.0,48.0,,2460.44,6.0,1,3937.0,Regular Customer,Medium
9027,Male,46.0,37.0,11.0,2.0,796.04,5.4,3,318.0,At-Risk Customer,High
6633,Male,37.0,25.0,22.0,4.0,1118.74,3.9,0,895.0,Budget Shopper,Medium
3317,Female,36.0,71.0,78.0,9.0,3098.65,7.2,0,,Potential Loyalist,Low
1702,Female,35.0,114.0,92.0,12.0,4628.62,9.6,0,10000.0,Premium Customer,Low
2527,Female,48.0,76.0,72.0,8.0,3151.33,8.2,1,5042.0,Potential Loyalist,Low
69,M,24.0,113.0,92.0,20.0,4397.87,9.2,2,,Premium Customer,Low
1169,Male,29.0,115.0,85.0,16.0,4167.12,8.9,0,10000.0,Premium Customer,Low
49,Female,37.0,113.0,83.0,16.0,4552.37,9.4,0,10000.0,Premium Customer,Low
1054,Female,35.0,112.0,81.0,13.0,3997.86,8.7,1,10000.0,Premium Customer,Low
4030,Female,54.0,63.0,47.0,6.0,2309.36,6.1,1,2771.0,Regular Customer,Medium
881,male,50.0,130.0,74.0,18.0,4634.43,9.3,0,10000.0,Premium Customer,Low
2652,Female,43.0,78.0,67.0,9.0,3316.06,8.5,0,5969.0,Potential Loyalist,Low
7760,Female,56.0,26.0,23.0,2.0,917.47,4.3,0,367.0,Budget Shopper,Medium
