CustomerID,Gender,Age,AnnualIncome,SpendingScore,VisitFrequency,AvgPurchaseValue,SatisfactionScore,ComplaintsCount,LoyaltyPoints,CustomerSegment,ChurnRisk
7883,Female,41.0,34.0,24.0,,1327.46,5.9,,265.0,Budget Shopper,Medium
933,Male,56.0,98.0,81.0,14.0,4184.28,8.3,1.0,,Premium Customer,Low
7645,Female,34.0,41.0,24.0,3.0,1206.47,,,724.0,Budget Shopper,Medium
2418,Female,40.0,,60.0,12.0,3821.69,7.8,0.0,9172.0,Potential Loyalist,Low
6028,,36.0,32.0,28.0,4.0,1660.99,,0.0,1329.0,Budget Shopper,Medium
9893,Female,59.0,68.0,21.0,0.0,1796.03,2.7,0.0,0.0,At-Risk Customer,High
7696,Male,49.0,30.0,23.0,0.0,1315.26,5.8,,,Budget Shopper,Medium
6487,Female,21.0,21.0,,4.0,1318.54,4.8,2.0,1055.0,,Medium
7737,Female,56.0,26.0,30.0,2.0,1171.32,5.0,1.0,469.0,Budget Shopper,Medium
108,Male,54.0,111.0,88.0,15.0,4365.78,8.8,0.0,10000.0,Premium Customer,Low
6429,Male,50.0,37.0,18.0,4.0,1069.48,5.7,1.0,856.0,Budget Shopper,Medium
3654,Male,34.0,500.0,72.0,10.0,3093.46,7.8,,6187.0,Potential Loyalist,Low
8243,Female,32.0,56.0,17.0,2.0,1243.96,4.8,4.0,498.0,At-Risk Customer,High
2998,Male,52.0,87.0,70.0,,3732.83,8.6,0.0,8959.0,Potential Loyalist,
5380,Male,23.0,57.0,66.0,6.0,3196.79,7.9,1.0,3836.0,Regular Customer,
4783,Female,36.0,55.0,56.0,7.0,2449.83,5.1,1.0,3430.0,Regular Customer,Medium
8750,Male,38.0,33.0,18.0,0.0,1050.38,2.1,5.0,0.0,At-Risk Customer,
458,Female,22.0,102.0,86.0,16.0,10.0,8.9,0.0,10000.0,Premium Customer,Low
3102,Female,,90.0,77.0,5.0,3957.99,7.5,1.0,3958.0,Potential Loyalist,Low
501,Male,26.0,117.0,88.0,13.0,4601.83,8.8,1.0,,Premium Customer,
7921,Female,40.0,26.0,29.0,2.0,1318.49,3.8,1.0,527.0,Budget Shopper,Medium
7922,,34.0,29.0,23.0,6.0,1124.84,5.0,,1350.0,Budget Shopper,Medium
8085,,52.0,22.0,22.0,1.0,659.69,1.8,4.0,132.0,At-Risk Customer,High
9486,Male,41.0,49.0,6.0,2.0,934.24,4.3,2.0,374.0,At-Risk Customer,High
3525,Male,,87.0,67.0,9.0,3245.67,8.2,1.0,5842.0,Potential Loyalist,Low
971,Female,56.0,111.0,75.0,18.0,4195.62,8.9,0.0,10000.0,Premium Customer,Low
2305,Male,28.0,87.0,64.0,,3342.6,8.7,2.0,6685.0,Potential Loyalist,Low
6790,Male,38.0,27.0,23.0,2.0,962.66,4.8,0.0,385.0,Budget Shopper,Medium
4114,Female,35.0,65.0,64.0,6.0,2767.29,5.9,,3321.0,Regular Customer,
6424,Female,,25.0,26.0,0.0,817.21,5.0,,0.0,Budget Shopper,Medium
9309,,55.0,43.0,11.0,1.0,1429.65,,2.0,286.0,At-Risk Customer,High
249,Female,44.0,124.0,84.0,17.0,4329.99,9.0,0.0,10000.0,Premium Customer,Low
2407,Male,37.0,79.0,71.0,11.0,2993.19,,0.0,6585.0,Potential Loyalist,Low
2733,Male,18.0,91.0,68.0,9.0,3168.87,7.8,1.0,5704.0,Potential Loyalist,Low
8236,Male,45.0,42.0,15.0,1.0,1345.05,2.1,,269.0,At-Risk Customer,High
800,Female,47.0,110.0,87.0,12.0,4476.36,8.6,1.0,10000.0,Premium Customer,Low
4272,Female,25.0,61.0,57.0,9.0,2715.2,8.3,0.0,4887.0,Regular Customer,Medium
4047,Female,45.0,56.0,53.0,6.0,,6.9,,3116.0,Regular Customer,Medium
6101,Female,22.0,27.0,20.0,2.0,1183.29,5.2,1.0,473.0,Budget Shopper,Medium
7485,Female,44.0,43.0,31.0,4.0,1976.29,4.2,2.0,1581.0,Budget Shopper,Medium
3313,Male,31.0,99.0,73.0,8.0,3805.66,9.0,0.0,6089.0,Potential Loyalist,Low
5815,Female,28.0,52.0,59.0,3.0,2423.56,6.3,1.0,1454.0,Regular Customer,Medium
8583,Female,41.0,53.0,16.0,0.0,1389.14,2.7,4.0,0.0,At-Risk Customer,High
5786,Male,42.0,53.0,69.0,7.0,3052.17,6.5,0.0,4273.0,Regular Customer,Medium
6978,Male,30.0,27.0,23.0,3.0,1293.19,5.3,0.0,776.0,Budget Shopper,Medium
9914,Woman,58.0,68.0,16.0,0.0,1736.09,3.4,0.0,,At-Risk Customer,High
4583,Male,,63.0,57.0,6.0,2467.32,6.7,0.0,2961.0,Regular Customer,Medium
5124,male,24.0,58.0,56.0,7.0,2801.14,,2.0,3922.0,Regular Customer,Medium
3835,Female,37.0,89.0,80.0,7.0,3720.51,8.3,1.0,5209.0,Potential Loyalist,Low
3556,female,30.0,82.0,80.0,12.0,3638.68,,1.0,8733.0,Potential Loyalist,Low
304,Female,46.0,,86.0,15.0,4502.37,8.2,1.0,10000.0,Premium Customer,Low
1278,Male,23.0,113.0,86.0,14.0,4619.04,8.5,4.0,,Premium Customer,Low
8317,Female,29.0,49.0,16.0,2.0,1555.04,1.7,1.0,622.0,At-Risk Customer,High
9897,Male,19.0,48.0,10.0,0.0,1095.84,2.6,,0.0,At-Risk Customer,High
5501,Female,41.0,47.0,65.0,8.0,2642.8,6.2,,4228.0,Regular Customer,
5194,Male,52.0,53.0,49.0,8.0,2230.24,,0.0,3568.0,,Medium
3648,Female,29.0,103.0,82.0,9.0,3742.83,8.6,1.0,6737.0,Potential Loyalist,Low
9967,Male,58.0,45.0,17.0,2.0,1370.67,1.4,4.0,548.0,At-Risk Customer,High
8859,Female,48.0,24.0,8.0,2.0,,,1.0,382.0,At-Risk Customer,High
7302,Male,39.0,21.0,28.0,4.0,1534.68,3.5,0.0,1228.0,Budget Shopper,Medium
3313,Male,31.0,99.0,73.0,8.0,3805.66,9.0,0.0,6089.0,Potential Loyalist,Low
2911,Female,39.0,95.0,67.0,,3699.77,,2.0,,Potential Loyalist,Low
1703,Female,39.0,115.0,80.0,19.0,4175.95,,3.0,10000.0,Premium Customer,Low
1889,Female,18.0,106.0,86.0,14.0,4182.08,9.3,1.0,10000.0,Premium Customer,Low
4023,Female,25.0,54.0,52.0,6.0,,,0.0,2846.0,Regular Customer,Medium
2456,Male,26.0,91.0,77.0,,3964.97,8.4,,10000.0,Potential Loyalist,Low
8279,Male,,54.0,15.0,0.0,1462.87,4.4,8.0,0.0,,High
4113,Male,,60.0,57.0,6.0,2621.37,7.6,1.0,3146.0,,Medium
4897,,52.0,56.0,58.0,6.0,2552.06,6.9,2.0,3062.0,Regular Customer,Medium
6795,Male,45.0,27.0,35.0,3.0,1247.91,5.8,2.0,749.0,Budget Shopper,Medium
1331,Female,32.0,122.0,90.0,15.0,4565.77,9.3,0.0,10000.0,Premium Customer,
2459,Male,46.0,88.0,67.0,6.0,3254.93,8.5,2.0,3906.0,Potential Loyalist,Low
5171,Female,45.0,54.0,55.0,6.0,,7.4,1.0,2984.0,Regular Customer,Medium
9921,,39.0,35.0,25.0,1.0,1503.91,2.8,6.0,301.0,At-Risk Customer,High
5854,Female,,,55.0,5.0,2239.72,7.4,1.0,2240.0,Regular Customer,Medium
8576,Female,45.0,42.0,16.0,2.0,1139.53,2.3,7.0,456.0,At-Risk Customer,High
712,Female,45.0,109.0,93.0,16.0,4107.74,,1.0,10000.0,Premium Customer,Low
4626,Male,37.0,54.0,54.0,9.0,2592.93,7.6,0.0,4667.0,Regular Customer,Medium
7633,Male,29.0,29.0,14.0,3.0,1150.35,5.3,2.0,690.0,Budget Shopper,Medium
6071,Female,52.0,39.0,21.0,4.0,,4.8,0.0,1231.0,Budget Shopper,Medium
9145,Male,31.0,50.0,,2.0,827.8,4.2,1.0,331.0,At-Risk Customer,High
2514,Male,34.0,91.0,71.0,12.0,3731.87,7.8,1.0,8956.0,,Low
736,,49.0,114.0,82.0,20.0,4435.71,8.5,0.0,10000.0,,Low
3791,Female,59.0,75.0,76.0,9.0,3176.31,8.0,0.0,5717.0,,
965,Female,30.0,109.0,91.0,16.0,4605.82,8.6,0.0,10000.0,Premium Customer,Low
6857,,34.0,40.0,25.0,3.0,1461.29,4.8,1.0,877.0,Budget Shopper,Medium
8619,Male,26.0,44.0,9.0,1.0,,3.7,2.0,308.0,At-Risk Customer,High
1021,Female,37.0,114.0,91.0,12.0,4405.56,9.0,0.0,10000.0,Premium Customer,Low
5636,Female,39.0,,64.0,8.0,2412.28,6.3,0.0,3860.0,Regular Customer,Medium
1924,Female,39.0,112.0,77.0,13.0,4124.34,8.0,0.0,10000.0,Premium Customer,Low
5677,,60.0,78.0,49.0,10.0,2893.51,6.8,1.0,5787.0,Regular Customer,Medium
612,Man,18.0,110.0,79.0,,3815.6,9.9,0.0,,Premium Customer,Low
4270,Male,,55.0,57.0,6.0,2340.18,5.9,1.0,2808.0,Regular Customer,Medium
4327,Male,,,52.0,7.0,2329.83,7.4,0.0,3262.0,Regular Customer,Medium
264,Female,34.0,102.0,80.0,13.0,,9.0,1.0,10000.0,Premium Customer,Low
8519,Male,55.0,52.0,20.0,1.0,1895.48,2.0,2.0,,At-Risk Customer,High
612,Male,18.0,110.0,79.0,,3815.6,9.9,0.0,,Premium Customer,Low
7773,male,28.0,28.0,24.0,5.0,1568.27,4.8,0.0,1568.0,Budget Shopper,Medium
9769,Woman,49.0,51.0,20.0,,1792.75,3.0,1.0,359.0,At-Risk Customer,High
9767,F,36.0,54.0,2.0,,1379.1,1.5,2.0,552.0,At-Risk Customer,High
3542,Male,41.0,97.0,82.0,13.0,3985.63,8.1,2.0,10000.0,Potential Loyalist,Low
2693,Male,31.0,78.0,64.0,10.0,3222.17,8.4,0.0,6444.0,Potential Loyalist,Low
713,Male,43.0,106.0,87.0,16.0,4350.48,8.8,2.0,,,Low
4828,Male,35.0,65.0,53.0,7.0,,7.0,3.0,3836.0,Regular Customer,Medium
5352,Female,18.0,69.0,63.0,8.0,,6.7,0.0,4462.0,Regular Customer,Medium
8777,Female,36.0,58.0,17.0,0.0,1722.12,2.8,2.0,0.0,At-Risk Customer,High
2593,Male,57.0,74.0,69.0,11.0,3080.75,7.9,1.0,6778.0,Potential Loyalist,Low
5522,Female,42.0,1.0,59.0,,2993.5,,1.0,4790.0,Regular Customer,Medium
4191,Female,29.0,67.0,51.0,4.0,2346.09,7.3,0.0,1877.0,Regular Customer,Medium
334,Male,40.0,105.0,83.0,16.0,4292.16,9.2,1.0,10000.0,Premium Customer,Low
2895,Male,19.0,96.0,74.0,11.0,3605.06,7.0,0.0,7931.0,Potential Loyalist,
1766,Male,34.0,103.0,85.0,12.0,4073.15,9.1,,9776.0,Premium Customer,Low
7508,Male,50.0,42.0,27.0,,1523.37,4.9,0.0,,Budget Shopper,Medium
1826,Female,18.0,114.0,91.0,13.0,4561.95,8.7,1.0,10000.0,Premium Customer,
3318,FEMALE,46.0,,76.0,6.0,3402.58,,2.0,4083.0,Potential Loyalist,Low
5191,Male,37.0,51.0,38.0,6.0,,6.9,0.0,2176.0,Regular Customer,Medium
8215,Female,40.0,64.0,27.0,2.0,1897.42,2.3,5.0,759.0,At-Risk Customer,High
6626,Female,35.0,,17.0,4.0,,4.2,0.0,932.0,Budget Shopper,Medium
2222,Male,49.0,80.0,62.0,9.0,3207.97,,0.0,5774.0,Potential Loyalist,Low
2517,Male,25.0,78.0,70.0,7.0,3189.71,,2.0,4466.0,Potential Loyalist,
8582,,37.0,50.0,8.0,1.0,754.15,4.3,2.0,151.0,At-Risk Customer,High
3709,Female,,94.0,73.0,13.0,,8.3,4.0,9453.0,Potential Loyalist,Low
8700,Male,40.0,66.0,19.0,2.0,,1.4,4.0,611.0,At-Risk Customer,High
40,Female,30.0,,76.0,15.0,4345.58,9.0,0.0,10000.0,Premium Customer,Low
4093,Female,,,53.0,8.0,2369.85,8.2,2.0,3792.0,Regular Customer,Medium
5407,Female,42.0,,52.0,,2449.06,7.8,3.0,3429.0,Regular Customer,Medium
7969,Male,40.0,,25.0,2.0,1234.64,3.5,3.0,494.0,Budget Shopper,Medium
3617,Female,43.0,85.0,,6.0,3286.59,7.1,1.0,,Potential Loyalist,Low
972,Female,37.0,105.0,85.0,,4280.02,8.4,0.0,10000.0,Premium Customer,Low
488,Male,31.0,101.0,85.0,18.0,4071.99,8.6,1.0,10000.0,Premium Customer,Low
2192,Woman,35.0,77.0,68.0,11.0,3175.41,8.0,0.0,,Potential Loyalist,Low
3282,Male,46.0,94.0,,10.0,3970.95,7.8,1.0,7942.0,Potential Loyalist,Low
9994,Male,49.0,56.0,14.0,2.0,1031.18,2.4,6.0,412.0,At-Risk Customer,High
9910,Male,33.0,48.0,26.0,2.0,1707.83,2.5,2.0,683.0,,High
4541,Male,33.0,69.0,55.0,,2869.99,6.9,2.0,2870.0,Regular Customer,Medium
6301,Male,63.0,23.0,,2.0,1120.24,5.4,0.0,448.0,Budget Shopper,Medium
9647,Male,18.0,40.0,16.0,0.0,911.19,2.1,0.0,0.0,At-Risk Customer,High
2474,Male,26.0,73.0,66.0,10.0,,7.9,1.0,5734.0,Potential Loyalist,Low
3239,Female,32.0,83.0,73.0,8.0,3762.54,8.9,1.0,6020.0,Potential Loyalist,Low
4355,Female,39.0,65.0,55.0,5.0,2837.18,6.7,1.0,2837.0,Regular Customer,Medium
8898,Female,19.0,25.0,20.0,0.0,1201.83,1.5,1.0,0.0,At-Risk Customer,High
322,Male,37.0,115.0,89.0,15.0,4385.78,8.4,0.0,10000.0,Premium Customer,Low
2466,Male,42.0,,66.0,10.0,3748.94,7.6,0.0,7498.0,,Low
5156,,29.0,48.0,54.0,8.0,2567.37,7.8,2.0,4108.0,Regular Customer,Medium
5573,,41.0,,61.0,6.0,2457.5,6.7,2.0,2949.0,Regular Customer,Medium
1319,Female,,105.0,91.0,15.0,4479.38,,1.0,10000.0,Premium Customer,Low
6930,,30.0,31.0,23.0,3.0,1497.95,,1.0,899.0,,Medium
4827,Female,21.0,58.0,51.0,10.0,2643.81,8.6,0.0,5288.0,Regular Customer,
3384,Female,35.0,91.0,71.0,11.0,3796.44,8.4,0.0,8352.0,Potential Loyalist,Low
1370,Female,57.0,,86.0,15.0,4166.09,9.6,3.0,10000.0,Premium Customer,Low
5624,Female,48.0,57.0,57.0,9.0,3091.72,7.1,0.0,5565.0,,Medium
1329,Male,,100.0,80.0,13.0,4291.42,8.6,4.0,10000.0,Premium Customer,Low
3814,Male,33.0,100.0,68.0,11.0,3737.26,7.4,0.0,8222.0,,Low
7794,Female,,34.0,16.0,3.0,709.31,4.9,2.0,426.0,Budget Shopper,Medium
9630,Male,57.0,78.0,14.0,0.0,2274.72,2.9,0.0,,At-Risk Customer,High
8135,Female,39.0,51.0,16.0,1.0,1637.15,3.0,5.0,327.0,At-Risk Customer,High
9318,Male,35.0,54.0,4.0,3.0,1101.37,2.7,5.0,661.0,At-Risk Customer,High
7692,Male,41.0,30.0,30.0,3.0,1735.46,5.4,0.0,1041.0,Budget Shopper,Medium
2933,Male,34.0,,74.0,9.0,3101.65,8.4,0.0,5583.0,Potential Loyalist,Low
8021,Female,22.0,61.0,,3.0,1566.16,4.6,3.0,940.0,At-Risk Customer,High
3401,,40.0,72.0,76.0,8.0,3189.61,7.5,0.0,5103.0,Potential Loyalist,Low
1719,Male,45.0,116.0,84.0,,4230.28,8.6,1.0,10000.0,Premium Customer,Low
6007,Female,46.0,16.0,25.0,5.0,15000.0,5.9,0.0,779.0,Budget Shopper,Medium
389,FEMALE,40.0,118.0,89.0,14.0,4908.61,9.5,1.0,10000.0,Premium Customer,Low
7943,Female,38.0,28.0,29.0,2.0,1131.1,,0.0,452.0,Budget Shopper,Medium
8871,Male,33.0,52.0,13.0,,1522.06,1.6,2.0,304.0,At-Risk Customer,High
1298,Male,47.0,108.0,80.0,13.0,3968.21,9.2,2.0,10000.0,Premium Customer,Low
4657,Male,55.0,55.0,51.0,7.0,2299.13,7.6,1.0,3219.0,Regular Customer,Medium
7111,Male,48.0,31.0,28.0,4.0,1405.73,6.6,,1125.0,Budget Shopper,Medium
7229,Female,44.0,33.0,19.0,3.0,1182.75,6.1,1.0,,Budget Shopper,Medium
3388,Male,39.0,92.0,,8.0,3792.08,7.8,2.0,6067.0,Potential Loyalist,Low
2603,Female,18.0,79.0,83.0,8.0,3886.87,7.3,1.0,6219.0,Potential Loyalist,Low
4363,Female,48.0,55.0,56.0,6.0,2665.18,6.8,2.0,3198.0,Regular Customer,Medium
5640,Male,52.0,49.0,56.0,9.0,10.0,6.4,1.0,3920.0,Regular Customer,Medium
759,Male,30.0,103.0,79.0,14.0,4131.59,,1.0,10000.0,Premium Customer,Low
1795,Male,35.0,112.0,85.0,14.0,4170.0,8.1,,,Premium Customer,Low
4802,Male,28.0,69.0,54.0,7.0,2986.16,6.7,2.0,4181.0,Regular Customer,Medium
5131,Male,41.0,60.0,57.0,7.0,2719.24,,1.0,3807.0,Regular Customer,Medium
5577,Female,52.0,63.0,55.0,6.0,2668.95,,1.0,3203.0,Regular Customer,Medium
7931,Male,34.0,33.0,16.0,2.0,965.89,4.9,,386.0,Budget Shopper,Medium
8848,Male,50.0,63.0,11.0,1.0,1361.78,2.6,3.0,272.0,At-Risk Customer,High
5222,Female,51.0,63.0,55.0,,2621.92,7.4,0.0,3671.0,Regular Customer,Medium
9031,,40.0,49.0,14.0,2.0,1385.33,2.3,,554.0,At-Risk Customer,High
7855,Male,44.0,35.0,30.0,2.0,1360.87,4.2,0.0,544.0,Budget Shopper,Medium
7094,Male,28.0,24.0,28.0,2.0,1061.1,4.5,1.0,424.0,Budget Shopper,Medium
709,Woman,49.0,93.0,83.0,14.0,3720.85,8.3,0.0,10000.0,Premium Customer,Low
8361,Male,43.0,1.0,16.0,1.0,1625.28,3.9,3.0,325.0,At-Risk Customer,High
6747,Male,31.0,30.0,24.0,4.0,1397.67,4.5,0.0,1118.0,,Medium
2610,Male,,72.0,73.0,9.0,,6.9,0.0,5927.0,Potential Loyalist,Low
9500,Female,46.0,,18.0,1.0,1493.57,3.5,4.0,299.0,At-Risk Customer,High
884,Female,44.0,118.0,87.0,13.0,4842.57,9.1,0.0,10000.0,Premium Customer,Low
764,Woman,43.0,109.0,82.0,14.0,3746.24,8.8,0.0,10000.0,Premium Customer,
5247,Male,37.0,48.0,61.0,11.0,2550.49,7.6,0.0,5611.0,Regular Customer,Medium
6871,Female,44.0,32.0,28.0,2.0,1296.47,4.0,0.0,519.0,Budget Shopper,Medium
3536,Female,29.0,,70.0,11.0,3439.06,7.6,2.0,7566.0,Potential Loyalist,Low
7912,Male,50.0,22.0,31.0,2.0,1474.47,5.6,2.0,590.0,Budget Shopper,Medium
3843,Female,33.0,81.0,63.0,8.0,3212.2,7.6,0.0,5140.0,Potential Loyalist,
4803,Male,21.0,59.0,65.0,7.0,2979.97,,2.0,4172.0,Regular Customer,Medium
305,Male,22.0,110.0,95.0,16.0,4536.18,8.9,0.0,10000.0,Premium Customer,
6250,Female,35.0,,28.0,1.0,,4.1,0.0,278.0,Budget Shopper,Medium
9476,Female,45.0,33.0,18.0,1.0,1252.63,1.3,2.0,251.0,,High
8139,Female,44.0,40.0,13.0,0.0,988.82,3.2,3.0,0.0,,High
1439,Female,42.0,114.0,79.0,14.0,4533.78,8.0,1.0,10000.0,Premium Customer,Low
8613,Male,46.0,,10.0,3.0,1313.37,1.0,4.0,,At-Risk Customer,High
5971,Female,23.0,,68.0,9.0,2675.86,7.5,2.0,4817.0,Regular Customer,Medium
347,,37.0,98.0,83.0,14.0,4100.71,9.3,0.0,10000.0,Premium Customer,Low
1598,Male,35.0,126.0,90.0,10.0,4824.72,8.7,3.0,9649.0,Premium Customer,Low
7262,Male,35.0,31.0,22.0,2.0,,7.8,0.0,510.0,Budget Shopper,Medium
5404,Female,5.0,49.0,55.0,5.0,2374.71,8.0,1.0,2375.0,Regular Customer,Medium
3616,Female,22.0,91.0,73.0,10.0,,,4.0,6176.0,Potential Loyalist,Low
2056,Male,20.0,84.0,67.0,9.0,3286.29,7.1,2.0,5915.0,Potential Loyalist,Low
6631,Female,31.0,35.0,23.0,2.0,1178.26,5.4,2.0,471.0,Budget Shopper,Medium
1209,Male,26.0,99.0,90.0,15.0,4252.63,8.4,1.0,10000.0,Premium Customer,Low
4340,Female,60.0,66.0,54.0,6.0,2541.58,7.7,1.0,3050.0,Regular Customer,Medium
7465,,45.0,,26.0,2.0,1556.1,5.0,2.0,622.0,Budget Shopper,Medium
4141,Female,52.0,50.0,69.0,9.0,3212.07,6.6,2.0,5782.0,Regular Customer,Medium
3598,Male,39.0,88.0,65.0,12.0,3121.93,,1.0,7493.0,Potential Loyalist,Low
2885,Male,48.0,89.0,75.0,12.0,3676.35,7.5,1.0,,Potential Loyalist,Low
8081,Male,45.0,50.0,,1.0,,3.9,2.0,288.0,At-Risk Customer,High
1373,Male,25.0,99.0,92.0,16.0,4115.23,,0.0,10000.0,Premium Customer,Low
9172,Male,29.0,37.0,19.0,2.0,1093.44,3.3,2.0,437.0,At-Risk Customer,High
9135,Male,49.0,60.0,16.0,0.0,1644.63,2.4,1.0,0.0,At-Risk Customer,High
9767,Male,36.0,54.0,2.0,,1379.1,1.5,2.0,552.0,At-Risk Customer,High
5941,Female,53.0,64.0,,9.0,2961.87,6.9,1.0,5331.0,Regular Customer,Medium
8075,Female,23.0,46.0,20.0,0.0,,3.8,3.0,0.0,At-Risk Customer,High
5215,Male,33.0,70.0,52.0,9.0,2680.13,7.8,1.0,4824.0,Regular Customer,
9875,Female,56.0,42.0,13.0,,1543.39,,4.0,617.0,At-Risk Customer,High
9347,Male,18.0,51.0,18.0,0.0,1441.82,1.6,3.0,0.0,At-Risk Customer,High
1742,Male,,109.0,88.0,18.0,4210.14,9.6,1.0,10000.0,Premium Customer,Low
3667,Male,29.0,81.0,74.0,12.0,,9.3,3.0,7616.0,Potential Loyalist,Low
5571,Male,51.0,56.0,61.0,5.0,2872.95,6.9,1.0,2873.0,Regular Customer,Medium
2770,Male,29.0,80.0,70.0,11.0,3761.41,8.4,1.0,8275.0,Potential Loyalist,Low
8467,Female,28.0,57.0,,0.0,1216.15,1.5,4.0,0.0,At-Risk Customer,High
5083,Female,50.0,49.0,57.0,10.0,2686.64,,1.0,5373.0,Regular Customer,Medium
7937,Male,25.0,24.0,36.0,2.0,1443.24,4.2,0.0,577.0,Budget Shopper,Medium
7793,MALE,22.0,28.0,21.0,3.0,602.96,6.1,0.0,362.0,Budget Shopper,Medium
731,Male,24.0,112.0,91.0,15.0,4391.08,8.9,0.0,10000.0,Premium Customer,Low
1021,Female,37.0,114.0,91.0,12.0,4405.56,9.0,0.0,10000.0,Premium Customer,Low
7880,Female,55.0,27.0,22.0,4.0,1281.75,6.7,1.0,1025.0,Budget Shopper,Medium
9858,Female,45.0,67.0,,,1559.16,2.3,3.0,624.0,At-Risk Customer,
2311,male,35.0,73.0,70.0,7.0,2911.48,7.0,2.0,4076.0,Potential Loyalist,Low
514,Female,27.0,103.0,84.0,15.0,4623.5,9.4,0.0,10000.0,Premium Customer,Low
94,Male,41.0,107.0,79.0,12.0,4226.93,8.3,,10000.0,Premium Customer,Low
7963,Female,,27.0,31.0,2.0,1296.16,5.4,2.0,518.0,Budget Shopper,Medium
1624,Female,44.0,105.0,85.0,15.0,4397.68,8.1,1.0,10000.0,Premium Customer,Low
4448,Male,19.0,57.0,50.0,4.0,2378.74,5.8,0.0,1903.0,Regular Customer,Medium
6322,Female,44.0,36.0,26.0,3.0,1622.94,4.8,,974.0,Budget Shopper,Medium
1184,Female,42.0,97.0,83.0,14.0,3915.87,9.2,0.0,10000.0,Premium Customer,Low
7400,Female,27.0,42.0,25.0,2.0,1640.7,5.4,1.0,656.0,Budget Shopper,Medium
9204,Male,44.0,38.0,29.0,2.0,1544.44,3.5,1.0,618.0,At-Risk Customer,High
4540,Female,41.0,51.0,48.0,,2061.12,7.7,1.0,4534.0,Regular Customer,
6046,Female,30.0,26.0,24.0,4.0,1373.16,4.9,1.0,1099.0,Budget Shopper,Medium
409,Female,44.0,111.0,89.0,,,,1.0,10000.0,Premium Customer,Low
6450,Female,41.0,30.0,19.0,2.0,1069.18,5.4,1.0,428.0,Budget Shopper,Medium
2612,Male,,,72.0,,,7.8,1.0,8909.0,Potential Loyalist,Low
1401,Male,24.0,102.0,87.0,18.0,4392.63,9.0,1.0,10000.0,Premium Customer,Low
6298,Female,,28.0,,,1480.34,3.3,2.0,1184.0,Budget Shopper,Medium
5803,Female,18.0,60.0,55.0,6.0,2564.02,8.5,0.0,3077.0,Regular Customer,Medium
7530,Female,41.0,39.0,30.0,3.0,1819.31,4.8,2.0,1092.0,Budget Shopper,Medium
3376,Female,25.0,77.0,70.0,8.0,,7.9,1.0,5662.0,Potential Loyalist,Low
1403,Male,44.0,119.0,86.0,,4220.28,9.8,1.0,10000.0,Premium Customer,Low
618,Female,18.0,116.0,85.0,,,9.0,3.0,10000.0,Premium Customer,Low
6632,Male,63.0,32.0,28.0,4.0,1420.87,5.3,0.0,1137.0,Budget Shopper,Medium
7889,Male,44.0,33.0,15.0,3.0,1002.49,4.4,3.0,601.0,Budget Shopper,Medium
7549,,37.0,25.0,23.0,4.0,1244.95,5.2,4.0,996.0,Budget Shopper,Medium
1579,Male,22.0,104.0,81.0,,4103.57,9.3,0.0,,Premium Customer,Low
6915,Male,,500.0,26.0,4.0,734.6,4.3,0.0,588.0,Budget Shopper,Medium
8337,Male,41.0,57.0,24.0,1.0,1702.73,4.9,2.0,341.0,At-Risk Customer,High
8430,Male,40.0,47.0,18.0,0.0,913.97,1.0,2.0,0.0,At-Risk Customer,High
6342,Female,26.0,19.0,21.0,2.0,761.71,5.5,0.0,305.0,,
8686,Female,36.0,54.0,19.0,2.0,1597.96,3.0,2.0,639.0,At-Risk Customer,
7792,,43.0,35.0,22.0,2.0,,4.9,2.0,552.0,Budget Shopper,Medium
7693,Male,34.0,23.0,23.0,6.0,1084.57,4.8,0.0,1301.0,Budget Shopper,Medium
1732,,39.0,107.0,81.0,13.0,4000.16,8.1,,10000.0,Premium Customer,Low
6849,Female,43.0,25.0,28.0,5.0,1038.02,4.1,1.0,1038.0,Budget Shopper,Medium
4909,Female,35.0,60.0,,6.0,2891.09,7.2,1.0,3469.0,,Medium
638,Female,23.0,111.0,90.0,16.0,4916.47,8.8,2.0,10000.0,Premium Customer,Low
5666,Female,28.0,56.0,53.0,10.0,2400.38,7.7,1.0,,Regular Customer,Medium
7384,Female,38.0,23.0,22.0,2.0,1317.21,5.3,2.0,,Budget Shopper,Medium
2108,Male,28.0,91.0,66.0,10.0,3665.71,6.4,1.0,7331.0,Potential Loyalist,Low
5909,Male,36.0,80.0,57.0,3.0,3169.44,6.7,1.0,,Regular Customer,Medium
9050,Female,36.0,59.0,16.0,1.0,1801.96,3.8,5.0,360.0,At-Risk Customer,
1374,Female,37.0,97.0,94.0,14.0,4219.7,8.8,2.0,10000.0,Premium Customer,Low
1489,Male,29.0,98.0,80.0,,,9.4,1.0,9189.0,Premium Customer,Low
7455,Male,44.0,26.0,22.0,3.0,1108.52,4.3,1.0,665.0,Budget Shopper,Medium
3195,F,23.0,95.0,80.0,,3839.24,8.4,0.0,6143.0,Potential Loyalist,Low
1350,Male,38.0,108.0,84.0,17.0,3974.7,8.9,0.0,10000.0,Premium Customer,Low
8865,Female,61.0,46.0,20.0,0.0,1621.46,3.5,4.0,0.0,At-Risk Customer,High
8538,Male,51.0,54.0,22.0,,1457.86,2.2,3.0,0.0,At-Risk Customer,High
1157,Male,40.0,104.0,79.0,15.0,4170.25,9.3,0.0,10000.0,Premium Customer,Low
