CustomerID,Gender,Age,AnnualIncome,SpendingScore,VisitFrequency,AvgPurchaseValue,SatisfactionScore,ComplaintsCount,LoyaltyPoints,CustomerSegment,ChurnRisk,EstimatedMonthlySpend,ComplaintRatio,LoyaltyEfficiency,SatisfactionComplaintScore,SpendingPowerIndex
8630,1,30,48,20,0,1363.66,2.2,3,0,At-Risk Customer,High,0.0,3.0,0.0,0.55,960
1209,1,26,99,90,15,4252.63,8.4,1,10000,Premium Customer,Low,63789.45,0.0625,625.0,4.2,8910
7743,0,18,34,17,4,1022.28,5.9,2,818,Budget Shopper,Medium,4089.12,0.4,163.6,1.9666666666666668,578
8215,0,40,64,27,2,1897.42,2.3,5,759,At-Risk Customer,High,3794.84,1.6666666666666667,253.0,0.3833333333333333,1728
8945,0,31,45,15,1,1572.52,2.6,0,315,At-Risk Customer,High,1572.52,0.0,157.5,2.6,675
8414,1,27,51,17,2,1605.93,2.2,3,642,At-Risk Customer,High,3211.86,1.0,214.0,0.55,867
1776,0,22,99,87,14,4333.67,8.3,0,10000,Premium Customer,Low,60671.380000000005,0.0,666.6666666666666,8.3,8613
3474,0,42,69,73,8,3198.46,8.4,3,5118,Potential Loyalist,Low,25587.68,0.3333333333333333,568.6666666666666,2.1,5037
484,1,45,112,81,20,4271.36,8.9,1,10000,Premium Customer,Low,85427.2,0.0476190476190476,476.1904761904762,4.45,9072
2190,0,50,79,78,12,3515.49,8.0,0,8437,Potential Loyalist,Low,42185.88,0.0,649.0,8.0,6162
347,0,37,98,83,14,4100.71,9.3,0,10000,Premium Customer,Low,57409.94,0.0,666.6666666666666,9.3,8134
5482,1,49,58,51,8,2615.12,5.5,0,4184,Regular Customer,Medium,20920.96,0.0,464.8888888888889,5.5,2958
8362,1,36,49,22,2,1786.5,1.9,4,715,At-Risk Customer,High,3573.0,1.3333333333333333,238.3333333333333,0.38,1078
1473,1,34,109,85,20,4296.07,9.4,1,10000,Premium Customer,Low,85921.4,0.0476190476190476,476.1904761904762,4.7,9265
5101,1,43,67,52,10,2442.55,6.3,1,4885,Regular Customer,Medium,24425.5,0.0909090909090909,444.09090909090907,3.15,3484
6766,0,26,23,24,4,1091.5,5.9,0,873,Budget Shopper,Medium,4366.0,0.0,174.6,5.9,552
8707,0,34,57,9,2,1687.31,4.7,3,675,At-Risk Customer,High,3374.62,1.0,225.0,1.175,513
4930,0,33,48,55,6,2542.24,6.3,3,3051,Regular Customer,Medium,15253.44,0.4285714285714285,435.8571428571428,1.575,2640
6330,0,49,32,21,3,1062.32,2.8,0,637,Budget Shopper,Medium,3186.96,0.0,159.25,2.8,672
2610,1,46,72,73,9,3292.58,6.9,0,5927,Potential Loyalist,Low,29633.22,0.0,592.7,6.9,5256
4,0,44,122,83,15,4736.56,8.9,1,10000,Premium Customer,Low,71048.40000000001,0.0625,625.0,4.45,10126
2214,0,53,81,69,11,3118.15,7.8,0,6860,Potential Loyalist,Low,34299.65,0.0,571.6666666666666,7.8,5589
4828,1,35,65,53,7,2740.3,7.0,3,3836,Regular Customer,Medium,19182.1,0.375,479.5,1.75,3445
857,0,48,103,81,17,4078.88,8.9,0,10000,Premium Customer,Low,69340.96,0.0,555.5555555555555,8.9,8343
6978,1,30,27,23,3,1293.19,5.3,0,776,Budget Shopper,Medium,3879.57,0.0,194.0,5.3,621
5886,0,41,60,59,8,2870.65,7.5,0,4593,Regular Customer,Medium,22965.2,0.0,510.3333333333333,7.5,3540
625,1,42,123,87,14,4583.96,9.4,0,10000,Premium Customer,Low,64175.44,0.0,666.6666666666666,9.4,10701
291,0,44,108,94,14,4811.62,8.6,0,10000,Premium Customer,Low,67362.68,0.0,666.6666666666666,8.6,10152
2019,1,27,78,74,11,3593.19,8.7,2,7905,Potential Loyalist,Low,39525.09,0.1666666666666666,658.75,2.9,5772
669,1,28,89,88,11,3500.37,9.7,4,7701,Premium Customer,Low,38504.07,0.3333333333333333,641.75,1.94,7832
8922,1,31,62,22,2,1633.82,2.5,5,654,At-Risk Customer,High,3267.64,1.6666666666666667,218.0,0.4166666666666667,1364
8265,0,24,57,18,2,1560.04,4.0,3,624,At-Risk Customer,High,3120.08,1.0,208.0,1.0,1026
9697,1,25,42,13,2,1086.24,1.7,1,434,At-Risk Customer,High,2172.48,0.3333333333333333,144.66666666666666,0.85,546
1632,0,48,103,82,12,4239.67,8.6,0,10000,Premium Customer,Low,50876.04,0.0,769.2307692307693,8.6,8446
5171,0,45,54,55,6,2486.96,7.4,1,2984,Regular Customer,Medium,14921.76,0.1428571428571428,426.2857142857143,3.7,2970
7206,1,26,32,27,3,1256.93,3.5,0,754,Budget Shopper,Medium,3770.79,0.0,188.5,3.5,864
2523,1,53,89,71,10,3400.75,7.8,1,6802,Potential Loyalist,Low,34007.5,0.0909090909090909,618.3636363636364,3.9,6319
2216,0,32,86,61,7,2926.79,7.9,1,4098,Potential Loyalist,Low,20487.53,0.125,512.25,3.95,5246
6969,0,49,32,32,1,1503.15,4.1,3,301,Budget Shopper,Medium,1503.15,1.5,150.5,1.025,1024
6497,1,39,33,26,2,1094.37,5.3,3,438,Budget Shopper,Medium,2188.74,1.0,146.0,1.325,858
6214,1,48,20,13,3,1156.26,6.0,0,694,Budget Shopper,Medium,3468.78,0.0,173.5,6.0,260
7033,1,41,33,30,1,1696.65,4.6,0,339,Budget Shopper,Medium,1696.65,0.0,169.5,4.6,990
7421,0,47,22,21,3,1100.37,5.4,3,660,Budget Shopper,Medium,3301.11,0.75,165.0,1.35,462
1108,1,39,102,88,15,4125.98,9.2,3,10000,Premium Customer,Low,61889.7,0.1875,625.0,2.3,8976
451,0,32,109,80,15,4218.38,8.8,1,10000,Premium Customer,Low,63275.7,0.0625,625.0,4.4,8720
6290,1,57,22,16,4,877.83,7.7,0,702,Budget Shopper,Medium,3511.32,0.0,140.4,7.7,352
9967,1,58,45,17,2,1370.67,1.4,4,548,At-Risk Customer,High,2741.34,1.3333333333333333,182.66666666666663,0.2799999999999999,765
136,0,33,122,82,18,4315.97,8.6,0,10000,Premium Customer,Low,77687.46,0.0,526.3157894736842,8.6,10004
1786,1,45,98,82,16,3969.25,9.3,0,10000,Premium Customer,Low,63508.0,0.0,588.2352941176471,9.3,8036
3405,0,32,99,62,10,3469.1,9.1,0,6938,Potential Loyalist,Low,34691.0,0.0,630.7272727272727,9.1,6138
2907,0,27,88,70,12,3437.22,9.6,0,8249,Potential Loyalist,Low,41246.64,0.0,634.5384615384615,9.6,6160
8305,1,43,61,24,0,1648.07,3.4,2,0,At-Risk Customer,High,0.0,2.0,0.0,1.1333333333333333,1464
7493,1,39,31,27,3,1087.28,4.3,1,652,Budget Shopper,Medium,3261.84,0.25,163.0,2.15,837
6101,0,22,27,20,2,1183.29,5.2,1,473,Budget Shopper,Medium,2366.58,0.3333333333333333,157.66666666666666,2.6,540
4505,0,39,76,50,4,2995.21,8.9,2,2396,Regular Customer,Medium,11980.84,0.4,479.2,2.966666666666667,3800
5054,1,35,72,55,9,2481.81,7.2,1,4467,Regular Customer,Medium,22336.29,0.1,446.7,3.6,3960
5206,0,32,66,54,10,2515.0,6.7,1,5030,Regular Customer,Medium,25150.0,0.0909090909090909,457.27272727272725,3.35,3564
4081,1,24,50,56,8,2363.76,7.3,1,3782,Regular Customer,Medium,18910.08,0.1111111111111111,420.22222222222223,3.65,2800
6919,1,35,28,22,3,1122.8,5.0,2,674,Budget Shopper,Medium,3368.4,0.5,168.5,1.6666666666666667,616
6803,0,42,28,32,5,1658.64,6.4,2,1659,Budget Shopper,Medium,8293.2,0.3333333333333333,276.5,2.1333333333333333,896
5207,1,36,66,52,6,2244.01,6.7,0,2693,Regular Customer,Medium,13464.06,0.0,384.7142857142857,6.7,3432
533,0,44,109,88,13,4569.85,9.1,1,10000,Premium Customer,Low,59408.05,0.0714285714285714,714.2857142857143,4.55,9592
4831,0,63,57,62,8,2527.06,6.1,0,4043,Regular Customer,Medium,20216.48,0.0,449.22222222222223,6.1,3534
4039,0,70,60,57,6,2476.12,6.9,2,2971,Regular Customer,Medium,14856.72,0.2857142857142857,424.4285714285714,2.3000000000000003,3420
4085,1,53,48,58,5,2370.38,7.0,1,2370,Regular Customer,Medium,11851.9,0.1666666666666666,395.0,3.5,2784
3205,0,34,73,67,11,3063.85,8.0,1,6740,Potential Loyalist,Low,33702.35,0.0833333333333333,561.6666666666666,4.0,4891
7111,1,48,31,28,4,1405.73,6.6,0,1125,Budget Shopper,Medium,5622.92,0.0,225.0,6.6,868
331,0,46,110,84,11,4461.97,9.4,3,9816,Premium Customer,Low,49081.670000000006,0.25,818.0,2.35,9240
4958,0,31,55,58,10,2443.81,8.7,2,4888,Regular Customer,Medium,24438.1,0.1818181818181818,444.3636363636364,2.9,3190
3034,0,42,89,63,6,3671.22,9.1,4,4405,Potential Loyalist,Low,22027.32,0.5714285714285714,629.2857142857143,1.82,5607
7685,0,40,28,15,3,1172.87,5.1,1,704,Budget Shopper,Medium,3518.61,0.25,176.0,2.55,420
1598,1,35,126,90,10,4824.72,8.7,3,9649,Premium Customer,Low,48247.2,0.2727272727272727,877.1818181818181,2.175,11340
9920,0,30,50,17,0,1168.76,3.5,1,0,At-Risk Customer,High,0.0,1.0,0.0,1.75,850
3598,1,39,88,65,12,3121.93,8.3,1,7493,Potential Loyalist,Low,37463.16,0.0769230769230769,576.3846153846154,4.15,5720
9039,1,53,38,13,1,932.04,3.2,7,186,At-Risk Customer,High,932.04,3.5,93.0,0.4,494
8002,0,43,38,17,0,1294.28,4.5,1,0,At-Risk Customer,High,0.0,1.0,0.0,2.25,646
591,1,31,111,91,18,4397.4,8.8,1,10000,Premium Customer,Low,79153.2,0.0526315789473684,526.3157894736842,4.4,10101
648,1,38,110,78,17,3911.66,9.1,1,10000,Premium Customer,Low,66498.22,0.0555555555555555,555.5555555555555,4.55,8580
9103,1,37,44,9,1,1591.75,2.8,1,318,At-Risk Customer,High,1591.75,0.5,159.0,1.4,396
8016,1,37,43,17,1,820.0,4.4,2,164,At-Risk Customer,High,820.0,1.0,82.0,1.4666666666666668,731
3772,1,30,71,66,10,3078.34,8.7,3,6157,Potential Loyalist,Low,30783.4,0.2727272727272727,559.7272727272727,2.175,4686
9040,1,35,56,7,2,1409.36,3.7,6,564,At-Risk Customer,High,2818.72,2.0,188.0,0.5285714285714286,392
5083,0,50,49,57,10,2686.64,7.0,1,5373,Regular Customer,Medium,26866.4,0.0909090909090909,488.45454545454544,3.5,2793
7883,0,41,34,24,1,1327.46,5.9,0,265,Budget Shopper,Medium,1327.46,0.0,132.5,5.9,816
9363,0,51,58,17,0,1630.92,2.4,5,0,At-Risk Customer,High,0.0,5.0,0.0,0.3999999999999999,986
4211,1,56,51,54,10,2152.46,5.4,2,4305,Regular Customer,Medium,21524.6,0.1818181818181818,391.3636363636364,1.8,2754
8835,1,48,60,19,0,1606.96,3.7,5,0,At-Risk Customer,High,0.0,5.0,0.0,0.6166666666666667,1140
8700,1,40,66,19,2,1526.76,1.4,4,611,At-Risk Customer,High,3053.52,1.3333333333333333,203.66666666666663,0.2799999999999999,1254
1796,0,37,104,83,16,4306.55,8.7,0,10000,Premium Customer,Low,68904.8,0.0,588.2352941176471,8.7,8632
2587,1,49,88,67,11,3246.66,8.0,0,7143,Potential Loyalist,Low,35713.259999999995,0.0,595.25,8.0,5896
8356,0,34,65,18,1,1971.11,3.3,2,394,At-Risk Customer,High,1971.11,1.0,197.0,1.1,1170
2317,1,42,84,72,11,3270.52,8.0,1,7195,Potential Loyalist,Low,35975.72,0.0833333333333333,599.5833333333334,4.0,6048
4186,1,42,52,55,7,2501.82,7.6,1,3503,Regular Customer,Medium,17512.74,0.125,437.875,3.8,2860
8828,0,43,63,12,2,1270.38,3.0,3,508,At-Risk Customer,High,2540.76,1.0,169.33333333333334,0.75,756
7073,0,28,15,18,4,971.14,4.3,0,777,Budget Shopper,Medium,3884.56,0.0,155.4,4.3,270
5235,1,57,60,60,5,2444.09,8.4,0,2444,Regular Customer,Medium,12220.45,0.0,407.3333333333333,8.4,3600
8744,0,59,52,28,1,2151.88,3.2,5,430,At-Risk Customer,High,2151.88,2.5,215.0,0.5333333333333333,1456
8671,0,36,54,15,0,1246.5,4.7,5,0,At-Risk Customer,High,0.0,5.0,0.0,0.7833333333333333,810
4769,1,55,64,50,4,2650.19,8.5,1,2120,Regular Customer,Medium,10600.76,0.2,424.0,4.25,3200
9973,1,33,67,5,1,1162.55,1.0,3,233,At-Risk Customer,High,1162.55,1.5,116.5,0.25,335
7145,0,40,38,32,4,1746.93,6.3,0,1398,Budget Shopper,Medium,6987.72,0.0,279.6,6.3,1216
2914,0,40,95,69,10,3862.97,7.3,1,7726,Potential Loyalist,Low,38629.7,0.0909090909090909,702.3636363636364,3.65,6555
9872,0,53,53,21,0,1555.3,4.2,3,0,At-Risk Customer,High,0.0,3.0,0.0,1.05,1113
9894,1,44,69,13,1,1580.92,1.3,5,316,At-Risk Customer,High,1580.92,2.5,158.0,0.2166666666666666,897
2076,0,18,78,71,10,3473.83,8.0,2,6948,Potential Loyalist,Low,34738.3,0.1818181818181818,631.6363636363636,2.6666666666666665,5538
4303,0,49,59,57,5,2708.46,6.0,1,2708,Regular Customer,Medium,13542.3,0.1666666666666666,451.3333333333333,3.0,3363
5823,1,19,74,56,13,2816.61,6.5,0,7323,Regular Customer,Medium,36615.93,0.0,523.0714285714286,6.5,4144
2150,1,32,68,76,6,3140.82,9.0,2,3769,Potential Loyalist,Low,18844.92,0.2857142857142857,538.4285714285714,3.0,5168
145,1,20,112,84,16,4397.44,9.8,1,10000,Premium Customer,Low,70359.04,0.0588235294117647,588.2352941176471,4.9,9408
4964,0,31,69,56,4,2769.99,6.3,1,2216,Regular Customer,Medium,11079.96,0.2,443.2,3.15,3864
8160,0,58,49,14,1,1723.66,1.8,4,345,At-Risk Customer,High,1723.66,2.0,172.5,0.36,686
9031,1,40,49,14,2,1385.33,2.3,2,554,At-Risk Customer,High,2770.66,0.6666666666666666,184.66666666666663,0.7666666666666666,686
4776,0,33,71,53,8,2637.51,6.4,1,4220,Regular Customer,Medium,21100.08,0.1111111111111111,468.8888888888889,3.2,3763
8934,0,69,62,25,2,1989.76,2.5,1,796,At-Risk Customer,High,3979.52,0.3333333333333333,265.3333333333333,1.25,1550
7750,0,48,38,29,2,1286.61,5.5,0,515,Budget Shopper,Medium,2573.22,0.0,171.66666666666666,5.5,1102
9829,1,35,60,19,1,1858.05,2.6,4,372,At-Risk Customer,High,1858.05,2.0,186.0,0.52,1140
9215,1,34,53,10,1,1432.38,2.4,3,286,At-Risk Customer,High,1432.38,1.5,143.0,0.6,530
6061,1,53,22,14,2,885.81,3.9,0,354,Budget Shopper,Medium,1771.62,0.0,118.0,3.9,308
9476,0,45,33,18,1,1252.63,1.3,2,251,At-Risk Customer,High,1252.63,1.0,125.5,0.4333333333333333,594
6410,1,33,24,13,3,1194.6,4.4,1,717,Budget Shopper,Medium,3583.8,0.25,179.25,2.2,312
3318,1,46,77,76,6,3402.58,7.7,2,4083,Potential Loyalist,Low,20415.48,0.2857142857142857,583.2857142857143,2.566666666666667,5852
7465,0,45,40,26,2,1556.1,5.0,2,622,Budget Shopper,Medium,3112.2,0.6666666666666666,207.3333333333333,1.6666666666666667,1040
3062,1,46,77,69,14,3307.04,7.1,0,9260,Potential Loyalist,Low,46298.56,0.0,617.3333333333334,7.1,5313
1356,1,49,89,84,16,3836.06,8.5,0,10000,Premium Customer,Low,61376.96,0.0,588.2352941176471,8.5,7476
4515,0,31,71,56,8,3042.02,8.6,3,4867,Regular Customer,Medium,24336.16,0.3333333333333333,540.7777777777778,2.15,3976
5506,1,64,58,50,4,2259.75,8.5,0,1808,Regular Customer,Medium,9039.0,0.0,361.6,8.5,2900
5251,1,29,53,64,5,2650.3,7.5,1,2650,Regular Customer,Medium,13251.5,0.1666666666666666,441.6666666666667,3.75,3392
4512,0,41,55,55,5,2388.55,8.7,0,2389,Regular Customer,Medium,11942.75,0.0,398.1666666666667,8.7,3025
1731,1,36,108,89,17,4566.52,8.8,1,10000,Premium Customer,Low,77630.84000000001,0.0555555555555555,555.5555555555555,4.4,9612
1759,1,32,123,86,18,4733.21,8.2,1,10000,Premium Customer,Low,85197.78,0.0526315789473684,526.3157894736842,4.1,10578
6651,0,28,30,19,4,1188.27,4.3,2,951,Budget Shopper,Medium,4753.08,0.4,190.2,1.4333333333333331,570
6647,0,29,34,14,2,870.59,4.4,1,348,Budget Shopper,Medium,1741.18,0.3333333333333333,116.0,2.2,476
9861,0,42,50,21,2,1371.01,3.5,6,548,At-Risk Customer,High,2742.02,2.0,182.66666666666663,0.5,1050
4140,0,49,56,44,5,2179.34,7.4,1,2179,Regular Customer,Medium,10896.7,0.1666666666666666,363.1666666666667,3.7,2464
9394,1,34,48,10,2,1142.16,1.0,1,457,At-Risk Customer,High,2284.32,0.3333333333333333,152.33333333333334,0.5,480
5124,1,24,58,56,7,2801.14,6.5,2,3922,Regular Customer,Medium,19607.98,0.25,490.25,2.1666666666666665,3248
1,0,28,114,82,17,4415.4,8.8,1,10000,Premium Customer,Low,75061.79999999999,0.0555555555555555,555.5555555555555,4.4,9348
1865,0,31,120,83,18,4694.88,9.1,0,10000,Premium Customer,Low,84507.84,0.0,526.3157894736842,9.1,9960
544,0,31,122,83,11,4625.99,8.5,0,10000,Premium Customer,Low,50885.89,0.0,833.3333333333334,8.5,10126
350,0,31,108,83,11,4020.9,9.0,2,8846,Premium Customer,Low,44229.9,0.1666666666666666,737.1666666666666,3.0,8964
6907,0,45,35,29,3,1736.18,6.1,1,1042,Budget Shopper,Medium,5208.54,0.25,260.5,3.05,1015
9766,0,23,37,9,0,1113.9,1.6,2,0,At-Risk Customer,High,0.0,2.0,0.0,0.5333333333333333,333
2524,1,59,85,69,11,3547.18,8.9,1,7804,Potential Loyalist,Low,39018.98,0.0833333333333333,650.3333333333334,4.45,5865
3465,0,42,84,77,12,3939.82,7.1,0,9456,Potential Loyalist,Low,47277.84,0.0,727.3846153846154,7.1,6468
458,0,22,102,86,16,4304.91,8.9,0,10000,Premium Customer,Low,68878.56,0.0,588.2352941176471,8.9,8772
3024,1,27,87,78,12,3595.05,7.5,1,8628,Potential Loyalist,Low,43140.600000000006,0.0769230769230769,663.6923076923077,3.75,6786
7262,1,35,31,22,2,1274.28,7.8,0,510,Budget Shopper,Medium,2548.56,0.0,170.0,7.8,682
9516,1,38,42,20,3,1321.83,1.2,2,793,At-Risk Customer,High,3965.49,0.5,198.25,0.3999999999999999,840
7873,0,53,31,34,2,1465.31,4.2,2,586,Budget Shopper,Medium,2930.62,0.6666666666666666,195.3333333333333,1.4,1054
6626,0,35,27,17,4,1165.15,4.2,0,932,Budget Shopper,Medium,4660.6,0.0,186.4,4.2,459
2535,1,26,84,70,9,3418.82,9.3,1,6154,Potential Loyalist,Low,30769.38,0.1,615.4,4.65,5880
132,0,38,111,85,14,4422.2,8.2,2,10000,Premium Customer,Low,61910.8,0.1333333333333333,666.6666666666666,2.733333333333333,9435
3705,0,30,68,72,11,3297.18,8.7,2,7254,Potential Loyalist,Low,36268.98,0.1666666666666666,604.5,2.9,4896
1373,1,25,99,92,16,4115.23,8.1,0,10000,Premium Customer,Low,65843.68,0.0,588.2352941176471,8.1,9108
6201,0,23,24,27,4,1222.44,4.7,0,978,Budget Shopper,Medium,4889.76,0.0,195.6,4.7,648
4857,1,54,50,54,6,2565.38,8.9,0,3078,Regular Customer,Medium,15392.28,0.0,439.7142857142857,8.9,2700
4713,0,55,73,47,7,2613.19,8.8,1,3658,Regular Customer,Medium,18292.33,0.125,457.25,4.4,3431
5545,1,23,63,62,4,3095.94,7.0,0,2477,Regular Customer,Medium,12383.76,0.0,495.4,7.0,3906
1414,0,49,127,81,17,4540.95,10.0,0,10000,Premium Customer,Low,77196.15,0.0,555.5555555555555,10.0,10287
4114,0,35,65,64,6,2767.29,5.9,1,3321,Regular Customer,Medium,16603.739999999998,0.1428571428571428,474.4285714285714,2.95,4160
656,1,64,110,89,12,4308.29,8.6,0,10000,Premium Customer,Low,51699.48,0.0,769.2307692307693,8.6,9790
8138,0,30,42,20,2,1543.47,5.3,2,617,At-Risk Customer,High,3086.94,0.6666666666666666,205.66666666666663,1.7666666666666666,840
4099,0,56,57,47,4,2592.13,6.3,2,2074,Regular Customer,Medium,10368.52,0.4,414.8,2.1,2679
593,0,45,114,85,12,4362.51,9.5,0,10000,Premium Customer,Low,52350.12,0.0,769.2307692307693,9.5,9690
8709,0,32,68,15,2,1793.67,1.5,2,717,At-Risk Customer,High,3587.34,0.6666666666666666,239.0,0.5,1020
3124,1,23,83,74,9,3493.44,7.3,0,6288,Potential Loyalist,Low,31440.96,0.0,628.8,7.3,6142
3048,0,27,88,85,13,3741.42,8.6,0,9728,Potential Loyalist,Low,48638.46,0.0,694.8571428571429,8.6,7480
3888,1,33,87,70,9,3345.04,9.2,1,6021,Potential Loyalist,Low,30105.36,0.1,602.1,4.6,6090
5736,1,27,43,56,6,2345.95,7.0,0,2815,Regular Customer,Medium,14075.7,0.0,402.1428571428572,7.0,2408
2185,0,39,99,80,13,4378.6,8.4,2,10000,Potential Loyalist,Low,56921.8,0.1428571428571428,714.2857142857143,2.8000000000000003,7920
2146,1,50,97,75,12,3974.4,7.0,1,9539,Potential Loyalist,Low,47692.8,0.0769230769230769,733.7692307692307,3.5,7275
7048,1,50,32,19,2,969.07,4.4,1,388,Budget Shopper,Medium,1938.14,0.3333333333333333,129.33333333333334,2.2,608
3106,1,18,63,55,8,3003.84,8.6,1,4806,Potential Loyalist,Low,24030.72,0.1111111111111111,534.0,4.3,3465
9234,0,46,36,23,2,1598.57,2.7,1,639,At-Risk Customer,High,3197.14,0.3333333333333333,213.0,1.35,828
9097,0,36,45,13,1,1410.77,3.8,4,282,At-Risk Customer,High,1410.77,2.0,141.0,0.76,585
2770,1,29,80,70,11,3761.41,8.4,1,8275,Potential Loyalist,Low,41375.51,0.0833333333333333,689.5833333333334,4.2,5600
5222,0,51,63,55,7,2621.92,7.4,0,3671,Regular Customer,Medium,18353.44,0.0,458.875,7.4,3465
5834,1,35,51,54,10,2186.54,8.2,0,4373,Regular Customer,Medium,21865.4,0.0,397.54545454545456,8.2,2754
1733,0,50,110,75,14,4233.73,9.2,2,10000,Premium Customer,Low,59272.22,0.1333333333333333,666.6666666666666,3.0666666666666664,8250
266,0,44,100,91,14,4433.55,9.1,1,10000,Premium Customer,Low,62069.7,0.0666666666666666,666.6666666666666,4.55,9100
5145,1,36,62,55,9,2497.04,7.5,3,4495,Regular Customer,Medium,22473.36,0.3,449.5,1.875,3410
8268,0,30,49,12,2,1390.39,1.1,1,556,At-Risk Customer,High,2780.78,0.3333333333333333,185.3333333333333,0.55,588
3938,1,46,85,74,8,3769.92,8.3,0,6032,Potential Loyalist,Low,30159.36,0.0,670.2222222222222,8.3,6290
762,0,46,111,81,11,4265.27,9.5,0,9384,Premium Customer,Low,46917.97,0.0,782.0,9.5,8991
7221,1,42,27,15,4,1071.25,4.8,1,857,Budget Shopper,Medium,4285.0,0.2,171.4,2.4,405
8440,0,46,53,20,1,1701.22,1.0,2,340,At-Risk Customer,High,1701.22,1.0,170.0,0.3333333333333333,1060
3258,1,30,86,74,6,3507.64,7.9,1,4209,Potential Loyalist,Low,21045.84,0.1428571428571428,601.2857142857143,3.95,6364
4339,0,18,52,57,5,2473.4,5.5,1,2473,Regular Customer,Medium,12367.0,0.1666666666666666,412.1666666666667,2.75,2964
4363,0,48,55,56,6,2665.18,6.8,2,3198,Regular Customer,Medium,15991.079999999998,0.2857142857142857,456.8571428571428,2.2666666666666666,3080
317,0,24,115,89,12,4553.66,8.4,1,10000,Premium Customer,Low,54643.92,0.0769230769230769,769.2307692307693,4.2,10235
8070,1,40,75,5,0,1726.92,1.8,6,0,At-Risk Customer,High,0.0,6.0,0.0,0.2571428571428572,375
1852,1,32,124,87,17,4929.16,8.6,3,10000,Premium Customer,Low,83795.72,0.1666666666666666,555.5555555555555,2.15,10788
2485,1,44,83,74,10,3505.37,7.9,3,7011,Potential Loyalist,Low,35053.7,0.2727272727272727,637.3636363636364,1.975,6142
9874,1,50,46,14,1,1396.44,1.0,5,279,At-Risk Customer,High,1396.44,2.5,139.5,0.1666666666666666,644
9575,0,33,68,23,0,1859.09,4.1,1,0,At-Risk Customer,High,0.0,1.0,0.0,2.05,1564
1079,0,42,122,86,13,4702.97,8.7,0,10000,Premium Customer,Low,61138.61,0.0,714.2857142857143,8.7,10492
8359,1,47,43,11,3,913.97,3.3,5,548,At-Risk Customer,High,2741.91,1.25,137.0,0.5499999999999999,473
7334,1,46,35,20,3,1142.68,3.2,0,686,Budget Shopper,Medium,3428.04,0.0,171.5,3.2,700
1072,0,35,114,94,15,4382.61,9.1,0,10000,Premium Customer,Low,65739.15,0.0,625.0,9.1,10716
104,0,49,104,91,12,4101.25,8.7,1,9843,Premium Customer,Low,49215.0,0.0769230769230769,757.1538461538462,4.35,9464
5749,0,28,72,51,8,2432.31,7.3,0,3892,Regular Customer,Medium,19458.48,0.0,432.44444444444446,7.3,3672
1419,1,31,122,79,15,4147.83,8.8,0,10000,Premium Customer,Low,62217.45,0.0,625.0,8.8,9638
1659,0,55,102,86,14,4080.87,9.1,0,10000,Premium Customer,Low,57132.18,0.0,666.6666666666666,9.1,8772
5285,0,50,57,56,9,2557.34,6.9,2,4603,Regular Customer,Medium,23016.06,0.2,460.3,2.3000000000000003,3192
1150,1,42,103,81,16,4091.64,8.7,2,10000,Premium Customer,Low,65466.24,0.1176470588235294,588.2352941176471,2.9,8343
7151,1,26,28,27,4,1272.63,4.6,1,1018,Budget Shopper,Medium,5090.52,0.2,203.6,2.3,756
1569,1,41,97,86,11,3518.74,9.3,2,7741,Premium Customer,Low,38706.14,0.1666666666666666,645.0833333333334,3.1,8342
1088,0,44,112,91,14,4619.64,8.5,0,10000,Premium Customer,Low,64674.96000000001,0.0,666.6666666666666,8.5,10192
6086,1,51,30,32,4,1390.23,6.9,0,1112,Budget Shopper,Medium,5560.92,0.0,222.4,6.9,960
8675,0,44,59,15,1,1947.53,4.3,3,390,At-Risk Customer,High,1947.53,1.5,195.0,1.075,885
8342,0,36,59,18,2,1641.92,1.6,4,657,At-Risk Customer,High,3283.84,1.3333333333333333,219.0,0.32,1062
7812,1,25,25,25,3,1250.52,4.6,1,750,Budget Shopper,Medium,3751.56,0.25,187.5,2.3,625
6085,1,40,15,37,3,1364.05,4.6,3,818,Budget Shopper,Medium,4092.15,0.75,204.5,1.15,555
8774,1,18,59,20,0,1229.77,3.5,1,0,At-Risk Customer,High,0.0,1.0,0.0,1.75,1180
8758,1,29,50,18,1,1390.88,1.8,6,278,At-Risk Customer,High,1390.88,3.0,139.0,0.2571428571428572,900
1693,1,42,117,91,13,4544.03,9.6,2,10000,Premium Customer,Low,59072.39,0.1428571428571428,714.2857142857143,3.2,10647
4735,1,41,74,50,8,2477.38,7.6,1,3964,Regular Customer,Medium,19819.04,0.1111111111111111,440.44444444444446,3.8,3700
3388,1,39,92,71,8,3792.08,7.8,2,6067,Potential Loyalist,Low,30336.64,0.2222222222222222,674.1111111111111,2.6,6532
3647,1,42,77,70,9,2825.5,7.9,0,5086,Potential Loyalist,Low,25429.5,0.0,508.6,7.9,5390
1684,0,39,113,91,18,4113.8,9.8,1,10000,Premium Customer,Low,74048.40000000001,0.0526315789473684,526.3157894736842,4.9,10283
9,1,32,106,88,16,4439.06,8.4,2,10000,Premium Customer,Low,71024.96,0.1176470588235294,588.2352941176471,2.8000000000000003,9328
6063,0,35,29,22,3,993.17,4.3,2,596,Budget Shopper,Medium,2979.51,0.5,149.0,1.4333333333333331,638
